Name,Summary,Image,Contact Info,Ticket Prices,Opening Hours,Latitude,Longitude,Link
北京鸦儿胡同,"鸦儿胡同：属西城区什刹海街道。东南起小石碑胡同，与烟袋斜街相连;西北至甘露胡同。元代称沿儿胡同，为后海北沿。明代称广化寺街。清代取沿儿胡同，谐音称鸭儿胡同、鸦儿胡同，为正黄旗地界。一直沿称。有市级文物保护单位广化寺。胡同内6号院为萧军故居。
鸦儿胡同是位于北京市西城区的一条很长的胡同。原名鸭儿胡同，明朝时被称作广化寺街，清初时因胡同位于後海北沿，因而被称为“沿儿胡同”随後被讹传为鸭儿胡同，1949年後北京市政府整顿胡同名称“改鸭为鸦”，称为鸦儿胡同。鸦儿胡同东头是北京城内最著名的一座石桥——银锭桥，整条鸦儿胡同沿着什刹海的北岸蜿蜒向西，与後海北沿平行，一直延伸到後海西沿的甘露胡同，胡同全长820米是北京城中比较长的胡同之一。
在全长近一公里的鸦儿胡同上分布着很多市区级文物保护单位和名人故居：如明代故刹广化寺;曾经是醇亲王府的宋庆龄故居;作家萧军的故居——“蜗蜗居”等。
广化寺建于明万历年间，清咸丰年间重修，是旧京名刹之一，清末民初，政府在广化寺筹建京师图书馆(今称中国国家图书馆)，直到1917年图书馆才迁出广化寺。目前广化寺是北京市文物保护单位，北京市佛教协会办公地，经常组织佛教",https://r1.visitbeijing.com.cn/vbj-s/2013/0108/20130108022629697.jpg,暂无,,,39.9126,116.36585,https://s.visitbeijing.com.cn/attraction/118070
北京陕西巷,"从乾隆年闻到1949年，陕西巷开的都是头等清吟小班。清吟小班并不只是皮肉生意，她们更多的是陪客人吃茶、宴饮、抚琴弹唱，弄曲填词。旧京妓女有“南班”、“北班。之分，“南班”——扬州、苏州、杭州一带的女子，文化素养高.色艺俱佳，能琴、棋、书、画、笙、管、丝、弦，略通诗词，多数还能做一手好菜。黄河以北的“北班”女子就差得太多了。赛盎花、小凤仙都是南班女子(小凤仙所在的云古班在陕西巷二十二号，现为陕西巷旅馆)。
内有酒楼，澡堂、药店、书茶馆、鸦片馆，自然，也有缝穷的、算命的，收破烂儿的、唱话匣子的。“两院一堂”——参议院、众议院，京师大学堂中的新贵旧贵都常光顾这里，如袁世凯的二儿子袁克文、名士杨度，云南都督蔡锷、四川都督伊昌衡。1923年曹锟竞选大总统，选票的价格就是在八大胡同的清吟小班里定的。
赛金花的怡香院现在是北京市皮革公司职工宿舍。共住着七户人家。
陕西巷，位于北京市宣武区大栅栏街道社区。为南北向胡同，南起珠市口西大街，北至铁树斜街，全长约500米。
陕西巷有着悠久历史，据《京城胡同徐瀛速写集》记载，明初，大量商户云集前门外地区，招商居货，此巷聚集了许多陕西籍的木材商囤积木料，",https://r1.visitbeijing.com.cn/vbj-s/2013/0106/20130106023608242.jpg,暂无,,,39.895767,116.392105,https://s.visitbeijing.com.cn/attraction/118059
校场口胡同,"校场口胡同位于宣武区西北部。东起宣武门外大街，西至老墙根街。因军队演武、操练得名。
明代有将军教场一二三四五条胡同地名 。清镶蓝旗驻宣武门内，营房设槐柏树街西侧。清时，各旗均在所在门外设教场、演武厅、熟练骑射、操练技务。清沿明而用之。此处的校场口当是校场的出入之地。后成街。教与校通用。1965年定今名。",https://r1.visitbeijing.com.cn/vbj-s/2013/0106/20130106112900932.jpg,暂无,,,39.893995,116.374002,https://s.visitbeijing.com.cn/attraction/118057
北京鲁迅故居,"北京市西城区阜成门内宫门口二条19号 ，是鲁迅1924 年至1926年在北京的住所。鲁迅(1881—1936)，原名周树人，浙江绍兴人，中国现代文学家、思想家。鲁迅一生撰写了许多著作，在此期间，他写下了《华盖集》、《续编华盖集》、《坟》、《野草》、《彷徨》等不朽作品，印行了《中国小说史略》、《热风》等著作，同时还主持编辑了《语丝》、《莽原》等周刊杂志。1979年，鲁迅故居被列为北京市文物保护单位。
北京阜成门内西三条21号鲁迅故居，是鲁迅1924年春自己设计改建的，同年5月搬来居住，一直到1926年8月，他离开北京，去到南方。1929年5月和1932年11月，鲁迅两次从上海回北京看望母亲，也是住在这里。",https://r1.visitbeijing.com.cn/vbj-s/2013/0105/20130105030051138.jpg,010-66164080,,,39.925818,116.35867,https://s.visitbeijing.com.cn/attraction/118052
北京护国寺,"护国寺是北京八大寺庙之一，始建于元代。原为元丞相托克托官邸，初名崇国寺(北寺)。明宣德四年(1429年)更名为大隆善寺。明成化八年(1472年)赐名为大隆善护国寺。清康熙六十一年(1722年)，蒙古王公贝勒修缮此寺，为圣祖祝寿，曾对寺庙大加修缮，名护国寺，又称西寺，与东寺隆福寺相呼应。
护国寺为北京名刹，始建于元代。明代刘侗、于奕正著《帝京景物略》云:“大隆善护国寺，都人呼崇国寺者，寺初名也。都人好语讹语，名初名。寺始至元，皇庆修之，延佑修之，至正又修之。元故有南北二崇国寺，此其北也。我宣德已酉，赐名隆善。成化壬辰，加护国名。正德壬申，敕西番大庆法王领占班丹、大觉法王着肖藏卜等居此，寺则大作。中殿三、旁殿八，最后景命殿。殿旁塔二，曰佛舍利塔。”寺前后五进。院中碑刻甚多，其中著名者为赵孟頫书《皇庆元年崇教大师演公碑》和危素撰并书《至正二十四年隆安选公传戒碑》等。寺内除供奉佛教诸佛祖外，还有元丞相脱脱夫妇塑像和辅佐明成祖朱棣建有殊勋的姚广孝影堂。另有葡萄园数亩，可见其规模之大。
护国寺小吃是以清真京味小吃品种为主。经过多年的发展品种也有变化。日常经营的品种有各种黏货。有各种细馅元宵，清",https://r1.visitbeijing.com.cn/vbj-s/2013/0104/20130104050358415.jpg,,,,39.935594,116.374459,https://s.visitbeijing.com.cn/attraction/118044
景山公园,"景山始建于辽金时期，距今已有近千年的历史。景山是我国历史最悠久、保存最完整的宫苑园林之一，曾经是皇宫的重要组成部分。1928年景山被辟为公园，1957年定为北京市重点文物保护单位，2001年批准为全国重点文物保护单位，属国家AAAA级景区。
景山位于北京城的中心，公园占地23万平方米，景山相对高度45.7米，海拔高度94.2米。景山始终保留着辽代的山；金代的围墙和宫门；元、明、清三代的古建筑群落保持完整。
明朝崇祯十七年（1644年），李自成率领40万农民起义军进攻北京，夏历三月十九日凌晨，崇祯皇帝登上景山，见大势已去，在景山自缢。1930年，故宫博物院在景山东麓立“明思宗殉国处碑”，1944年立“明思宗殉国三百年纪念碑”，使这里成为北京著名的人文景观。
景山山上五亭横列，中峰建有万春亭；东侧依次建有观妙亭和周赏亭；西侧依次建有辑芳亭和富览亭。登上景山，俯瞰北京，古都风貌尽收眼底，美不胜收。
景山园林特色是有牡丹、芍药等花卉几万株。景山春天有牡丹展、夏天有荷花展、秋天有秋实秋菊展，三季花团锦簇，四季松柏常青。
景山公园开放时间
11月-03月：早6:30-晚20:00，晚1",https://r1.visitbeijing.com.cn/vbj-s/2015/1130/20151130043434740.jpg,010-64038098，010-64038090,,11月-03月：早6:30-晚20:00，晚19:30止票04月-10月：早6:30-晚21:00，晚20:30止票,39.92641,116.39381,https://s.visitbeijing.com.cn/attraction/117811
恭王府,"在风景秀丽的北京什刹海的西南角，有一条静谧悠长、绿柳荫荫的街巷。在这条街巷之中，坐落着一座王府，它就是现存王府中保存最完整的恭王府。恭王府的前身原为清代乾隆朝权臣和珅的第宅和嘉庆皇帝的弟弟永璘的府邸。 恭王府作为清朝亲王的府邸，其建筑布局规整、工艺精良、楼阁交错，充分体现了皇室辉煌富贵的风范和民间清致素雅的风韵。恭王府由府邸和花园两部分组成，南北长约330米，东西宽180余米，占地面积约61120平方米，其中府邸占地32260平方米，花园占地28860平方米。
府邸建筑分东、中、西三路，每路由南自北都是以严格的中轴线贯穿着的多进四合院落组成。中路最主要的建筑是银安殿和嘉乐堂，殿堂屋顶采用绿琉璃瓦，显示了中路的威严气派，同时也是亲王身份的体现。东路的前院正房名为多福轩，厅前有一架长了两百多年的藤萝，至今仍长势甚好，在京城极为罕见。东路的后进院落正房名为“乐道堂”，是当年恭亲王奕欣的起居处。西路的四合院落较为小巧精致，主体建筑为葆光室和锡晋斋。精品之作当属高大气派的锡晋斋，大厅内有雕饰精美的楠木隔段，为和珅仿紫禁城宁寿宫式样（此为和珅僭侈逾制，是其被赐死的“二十大罪”之一）。府邸最深处横",https://r1.visitbeijing.com.cn/vbj-s/2015/1120/20151120053158186.jpg,010-83288149,,旺季：8：00-17：00（停止入园时间：17: 00）4月1日-10月31日淡季：9：00-16：00（停止入园时间：16: 00）11月1日-次年3月31日【除国家法定节假日外，实行周一闭馆维护（遇重大活动或特殊事由，开放时间另行安排）。】,39.93578,116.38735,https://s.visitbeijing.com.cn/attraction/117810
北海公园,"北海公园(Beihai Park)，位于北京市中心区，城内景山西侧，在故宫的西北面，与中海、南海合称三海。属于中国古代皇家园林。全园以北海为中心，面积约71公顷，水面占583市亩，陆地占480市亩。这里原是辽、金、元建离宫，明、清辟为帝王御苑，是中国现存最古老、最完整、最具综合性和代表性的皇家园林之一，1925年开放为公园。是中国保留下来的最悠久最完整的皇家园林。
北海公园内亭台别致，游廊曲折。全园以神话中的“一池三仙山”（太液池、蓬莱、方丈、瀛洲）构思布局，形式独特，富有浓厚的幻想意境色彩。这里水面开阔，湖光塔影，苍松翠柏，花木芬芳，亭台楼阁，叠石岩洞，绚丽多姿，优如仙境。琼岛上有高67米的藏式白塔（建于1651年），还有清乾隆帝所题燕京八景之一的琼岛春阴碑石及假山、邃洞等。东北岸有画舫斋、濠濮涧、镜清斋、天王殿、五龙亭、九龙壁等建筑；其南为屹立水滨的北海团城，城上葱郁的松柏丛中有造型精巧的承光殿。北海公园属于皇上的娱乐地方。其九龙壁最有名。
北海是中国历史园林的艺术杰作。全园占地69公顷（其中水面39公顷），主要由琼华岛、东岸、北岸景区组成。琼华岛上树木苍郁，殿宇栉比，亭台楼阁",https://r1.visitbeijing.com.cn/vbj-s/2015/1127/20151127044202322.jpg,010-64037972,,旺季（4月1日-10月31日）：6:00开园，20:30停止入园，21:00闭园。 淡季（11月1日-3月31日）：6:30开园，19:30停止入园，20:00闭园。景点院落开放时间 :包括团城、永安寺、阅古楼、画舫斋、静心斋、快雪堂、小西天、西天梵境、阐福寺、万佛楼遗址。 旺季（4月1日-10月31日）：8:00开门，17:30停止进入，18:00关门。 淡季（11月1日-3月31日）：8:30开门，16:30停止进入，17:00关门。 以上景点除团城外，其他逢周一关闭（法定节假日除外）。,39.924839,116.388417,https://s.visitbeijing.com.cn/attraction/117807
宋庆龄故居,"宋庆龄同志故居坐落在北京风景秀丽的什刹海后海北沿。门前水天相映、碧波涟漪，堤岸杨柳轻扬，院内曲径回廊，楼堂亭榭；湖水环绕，山石嶙峋；绿树浓荫，花香四溢。是一处雍容典雅、幽静别致的庭园。故居占地面积两万多平方米，建筑面积约五千平方米。原是中国末代皇帝爱新觉罗·溥仪的父亲醇亲王载沣的府邸花园，也称西花园。
　　中华人民共和国成立后，党和政府就计划为宋庆龄在北京修建一处住所，但她一再逊谢。1962年，周恩来总理受党和政府的委托，亲自筹划，决定藉此王府花园，精心设计改造葺旧更新，在原来主体建筑迤西，接建一座“中西合璧”的二层主楼，作为宋庆龄的住所。1963年4月，宋庆龄迁居于此，1981年5月29日逝世，共在这里工作生活了18个春秋。1981年5月16日，全国人大常委会决定授予宋庆龄同志“中华人民共和国名誉主席”荣誉称号。1981年10月中央决定把此处住所命名为“中华人民共和国名誉主席宋庆龄同志故居”，并由国务院确定为全国重点文物保护单位。之后，在邓颖超、廖承志等中央领导同志的亲切关怀和直接领导下，对故居进行了全面修整，保留和恢复了宋庆龄生前工作、生活原貌，以其原状进行陈列，在全国范围内",https://r1.visitbeijing.com.cn/vbj-s/2015/0512/20150512020452549.jpg,010-64044205-815、010-64044205、010-64015256,,夏令：9：00-17：30，17：00停止入场，周一固定闭馆冬令：9：00-16：30，周一固定闭馆,39.943287,116.387587,https://s.visitbeijing.com.cn/attraction/117034
北京大观园,"大观园是一座再现中国古典文学名著《红楼梦》中“大观园”景观的仿古园林，位于宣武区南菜园（市区西南隅护城河畔）。原址为明清两代皇家菜园，明代曾在此设“嘉疏署”。1984年为拍摄电视剧《红楼梦》，经红学家、古建筑家、园林学家和清史专家共同商讨，按作者在书中的描述，采用中国古典建筑的技法和传统的造园艺术手法建造。园中的园林建筑、山形水系、植物造景、小品点缀等，均力图忠实于原著的时代风尚和细节描写，《红楼梦》中的大观园是为贾府大小姐元春而建的省亲别墅，因此园中定期举办“元妃省亲”古装表演。
大观园总面积12.5公顷，建筑面积8千多平方米，开辟水系24000平方米，堆山叠石6万土石方。全园有庭院景区五处、自然景区三处、佛寺景区一处、殿宇景区一处，共有景点四十多个。大观园在每年农历春节初一至初六举办“红楼庙会”。庙会内容包括：文艺演出、民间花会、风味小吃、民俗活动等。其中“元妃省亲”古装巡游是大观园文化庙会的传统项目和独有的特色。每年农历八月十五期间还举办“北京大观园‘中秋之夜’”。活动以文艺演出、赏月团聚、观赏夜景为内容，每届举办3至4天，是京城中秋活动的传统品牌项目。
",https://r1.visitbeijing.com.cn/vbj-s/2015/0715/20150715023213303.jpg,010-63582011、010-63544993,,开放时间：旺季（4月1日—10月31日）开园时间：7：30时—18：00时（17：30时静园）；淡季（11月1日—3月31日）开园时间7：30时—17：00时（16：30时静园）,39.871574,116.355916,https://s.visitbeijing.com.cn/attraction/101918
洵贝勒府,"洵贝勒府在西单北大街110号。宅第坐北朝南，西界临西单北大街。现宅路北的垣墙和一组四合院均保存完整。宅第坐北朝南，府西至今西单北大街,北邻今灵境胡同,东在今府墙。府邸建筑3路分布,所有房屋均为硬山过垄脊筒瓦顶,规制已不能同清初王府相比。民国期间，载洵将府邸分售给孔教大学及奉军将领万福林。几经易主后拆除部分建筑，孔教大学处已建成机关大楼，仅存东部的一个四合院。现东部、南部的部分府墙犹存。东路三进院有前厅、中厅、后厅和配房、耳房,垂花门和游廊与后厅相连。中路有正房2栋和前院东西厢房、耳房。西路两进院落有正房、东西厢房和耳房,均有廊相连。现存文物建筑72间,部分主体建筑内仍保存较精美的木质装饰,建筑面积约为2407平方米。
洵贝勒府，载洵为醇贤亲王奕第七子,摄政王载沣之弟。清光绪二十八年(1902)载洵过继给端郡王奕为嗣,袭贝勒，光绪三十四年加郡王衔。宣统初年协助其兄摄政王,任海军大臣,清宣统二年(1910)赴美考察军政,在旧金山登陆时遭爱国华侨邝佑治行刺未遂,辛亥革命后长期居住天津直到亡故。载洵入继时原在平安里西大街的端王府已被八国联军烧毁,故在东槐里立府。",https://r1.visitbeijing.com.cn/vbj-s/2012/1206/20121206113049820.jpg,暂无,,,39.9146,116.37407,https://s.visitbeijing.com.cn/attraction/101814
民国国会议场,"北京民国国会议场(旧址)在西城区宣武门西大街57号。清宣统二年（1910年），在明清两朝养象房旧地设谘议机关———资政院。辛亥革命后改为国会议场。国会由参众两院组成，参议院在西，众议院在东。参议院设在清末法律学堂内，今为新华社印刷厂。众议院院址在原资政院，就是现在的新华社大院内。
　　北洋政府垮台后，国会驻地改为北平大学法学院，抗日战争期间，日寇改为新民学院，1946年到1949年年初为北京大学第四院使用。华北大学由石家庄迁至北京，这里遂成为华北大学三部所在地，后又改为新华通讯社社址。
　　时过境迁，民国北京国会的旧建筑有些已经无存了，只留下旧国会的圆楼和红楼等建筑。在新华社后院里有民国国会议场，当时为参众两院开会之地，现作为新华社大礼堂使用。议场坐北朝南，为砖木结构，建筑形式简单但是庄严肃穆。
　　在红楼的西侧是著名的国会圆楼，圆楼是当时国会的办公楼，2层为北洋政府总统和议长开会的地方。圆楼的名字有些“名不副实”，按照一般人的思维，圆楼必是外形是圆形的楼房建筑，但是这座圆楼外形可不是圆形的，而是方的。它叫了圆楼名是因其主楼呈椭圆形而得名。议场北面是两座红楼，分为南北两栋，因",https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208032234819.jpg,暂无,,,39.899088,116.369287,https://s.visitbeijing.com.cn/attraction/101792
梅兰芳纪念馆,"梅兰芳纪念馆是一座典型的两进院落四合院，占地716平方米，是梅兰芳先生生前最后10年的居所。
　　此院原为清末庆亲王奕王府的一部分，解放后经过修缮，梅兰芳先生搬到这里居住。梅兰芳先生1961年逝世后，周总理提议建立一座梅兰芳纪念馆，梅先生的亲人将家中珍藏的照片、剧本、纪念品等共3万余件文物、资料捐给国家。1986年10月，邓小平同志亲自题写的梅兰芳故居匾额，正式悬挂在故居的门额上。前院辟为展厅，以大量的照片、实物介绍了梅先生的艺术生涯。梅先生8岁起学习京剧，11岁登台，饰演青衣兼刀马旦，被誉为的撁放梢帐鯏。新中国成立后，梅兰芳当选为全国文联、剧协的副主席，并担任中国戏剧研究院院长等职，为我国文艺事业的繁荣与发展做了大量的工作。
　　后院的三间北房保持了故居原貌。会客厅内摆放着梅先生使用过的硬木家具及练功用的穿衣镜、鸽子哨等、西墙上挂着清代画家沈蓉圃的《同光十三绝》，客厅的里间是起居室，东耳房是卧室，西耳房是书房，西厢房也辟为陈列室，主要展示梅先生的文化业绩。东厢房则专设为录像室，再现梅先生的艺术风采。",https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208021554393.jpg,010-83223598转8001,,,39.93542,116.37974,https://s.visitbeijing.com.cn/attraction/101789
李大钊故居,"李大钊故居位于北京市西城区文华胡同24号，北京市级文物保护单位，西城区爱国主义教育基地。李大钊于1916年夏至1927年春在北京工作生活10年，先后居住过8个地方。1920年春至1924年1月，李大钊及其家人在原石附马大街后宅35号(今西城区文华胡同24号)北院居住，这是他在故乡之外与家人生活时间最长的一处居所。1979年被公布为北京市文物保护单位。
　　故居为一小三合院，占地面积约550平方米，有北房3间，东、西耳房各2间，东、西厢房各3间。其中北房东屋为李大钊夫妇的卧室，东耳房为李大钊的长女李星华的卧室，东厢房北间为李大钊长子李葆华的卧室，南间是客房。西厢房为李大钊的书房。
　　党史专家一致认为，北京李大钊故居是李大钊传播马克思主义、创办中国共产党、领导北方工人运动、促成第一次国共合作等一系列革命实践活动最具代表性的历史见证。
　　李大钊所提出的关于中国革命的性质、任务、特点等一系列论述，为中国共产党开创了把马克思主义与中国革命具体实践相结合的光辉先例，他的大量论著，有待于我们继续进行深入的探索和研究。",https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208011655278.jpg,010-66089208,,,,,https://s.visitbeijing.com.cn/attraction/101784
会贤堂旧址,会贤堂旧址在西城区什刹海前海北沿19号。是北京八大堂之一，原是清光绪时礼部侍郎斌儒的私第。旧址占地近3000平方米，建筑面积约1800平方米。前部改建成重楼。原有戏台、瓦房、平房100余间。二楼有栏杆可凭望什刹海。大门的马头墙上挂有“会贤堂饭庄”的铜牌，大门的门簪上书“群贤毕至”四字，是文人墨客聚会的场所，也是唱堂会的地方。后歇业，为辅仁大学购买。,https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208115141436.jpg,010-84676415,,,39.9126,116.36585,https://s.visitbeijing.com.cn/attraction/101777
龚自珍故居,]位于宣武门外上斜街50号，晚清思想家、史学家龚自珍在此住过5年，离开时将这座宅院卖给广东番禺人潘仕成，潘将其赠给番禺在京同乡会，院子被改为广东番禺会馆。,https://r1.visitbeijing.com.cn/vbj-s/2016/0613/20160613050840311.jpg,暂无,,旺季：9:00至17:00淡季：9:00至17:00,,,https://s.visitbeijing.com.cn/attraction/101771
定亲王府,全府占地40余亩。西墙就是今‘沙锅居’一带，东到今九三学社，房屋400余间。府内设有管事处、买办处、庄园处、随侍处、回事处等，负责管理财政，征收地租，跟班等事务。,https://r1.visitbeijing.com.cn/vbj-s/2012/1209/20121209104153287.jpg,暂无,,旺季：9:00至17:00淡季：9:00至17:00,39.919051,116.373417,https://s.visitbeijing.com.cn/attraction/101767
鲁迅博物馆,鲁迅博物馆主要担负着鲁迅遗著遗物的征集与保管、鲁迅研究与研究生培训、鲁迅文化的宣传与展示等任务。有资料显示，该馆馆藏文物、图书等藏品97602余件。,https://r1.visitbeijing.com.cn/vbj-s/2012/1209/20121209102646879.jpg,010-66164080,,旺季：9:00-15:30星期一闭馆淡季：9:00-15:30星期一闭馆,37.862984,116.175424,https://s.visitbeijing.com.cn/attraction/101756
钱市胡同,钱市胡同位于北京市珠宝市街西侧，临近著名的商业区大栅栏。历史上和现在一直是北京最窄的胡同。胡同全长55米，平均宽仅0.7米，最窄处仅0.4米，两人对面走过都要侧身而行，街内南北共有九组建筑。 一个人推着一辆自行车就难以通行了。尽端是一庭院，上有罩棚，旁有铺房，是清代官办的银、钱交易的“钱市”遗存，是早期金融市场的雏形。,https://r1.visitbeijing.com.cn/vbj-s/2012/1206/20121206054259478.jpg,暂无,,开放时间：全天,39.896352,116.397635,https://s.visitbeijing.com.cn/attraction/101371
庄亲王府,庄亲王府原在西四北太平仓，向北直到麻状元胡同。太宗第五子硕塞于顺治元年被封为承泽郡王。顺治八年以功晋为亲王。硕塞第一子博果铎于顺治十二年(1655)袭亲王，改号曰庄。此后均以庄亲王承袭。庄亲王载勋曾在王府设立拳坛。八国联军入侵其府被焚。20年代，北洋军阀李纯及其弟馨买下庄王府，拆除王府建筑，在此建房，称为平安里。“平安里”门额砖雕保存在西城区文化文物局。后在此地又开辟为平安里大街(并入地安门西大街)。其址被分割成南北两区。今太平仓西口路北。为庄亲王府的前部遗址。,https://r1.visitbeijing.com.cn/vbj-s/2012/1207/20121207041635963.jpg,暂无,,开放时间:8：00 — 17：00,39.931482,116.374951,https://s.visitbeijing.com.cn/attraction/101317
琉璃厂,"琉璃厂大街位于北京和平门外，是北京一条著名的文化街，它起源起于清代，当时各地来京参加科举考试的举人大多集中住在这一带，因此在这里出售书籍和笔墨纸砚的店铺较多，形成了较浓的文化氛围。这里经营古玩字画的店铺很多。大多数外国人来京旅游都要到这里。
闻名中外的京城琉璃厂文化街，位于现在北京的和平门外，西至宣武区的南北柳巷，东至宣武区的延寿寺街，全长约800米。实际上从历史上远在辽代，这里并不是城里，而是郊区，当时叫“海王村”。后来，到了元朝这里开设了官窑，烧制琉璃瓦。自明代建设内城时，因为修建宫殿，就扩大了官窑的规模，琉璃厂成为当时朝廷工部的五大工厂之一。到明嘉靖三十二年修建外城后，这里变为城区，琉璃厂便不宜于在城里烧窑，而迁至现在的门头沟区的琉璃渠村，但“琉璃厂”的名字则保留下来，流传至今。
　　清初顺治年间，在京城实行“满汉分城居住”。而琉璃厂恰恰是在外城的西部，当时的汉族官员多数都住在附近，后来全国各地的会馆也都建在附近，官员、赶考的举子也常聚集于此逛书市，使明朝时红火的前门、灯市口和西城的城隍庙书市都逐渐转移到琉璃厂。各地的书商也纷纷在这里设摊、建室、出售大量藏书。繁华的市井，便利",https://r1.visitbeijing.com.cn/vbj-s/2012/1207/20121207100741593.jpg,010-63024929,,开放时间:全天,39.899072,116.381259,https://s.visitbeijing.com.cn/attraction/101294
静明园,"静明园位于北京市海淀区玉泉山小东门外,颐和园昆明湖西。占地75公顷，其中水面13公顷。为""三山五园""之一。金代始建芙蓉殿(亦名玉泉行宫)。明正德年间(1506～1521)建上下华严寺。清康熙十九年(1680)建行宫，初名澄心园，三十一年(1692)更名静明园。乾隆年间大规模扩建，形成""静明园十六景""，时为静明园鼎盛时期。
　　玉泉山，金、元以来的“燕京八景”之一，名曰“玉泉垂虹”，清乾隆时改称“泉趵突”，并赐为“天下第一泉”。玉泉山最早的建筑为金章宗避暑之所“芙蓉殿”，称玉泉行宫。玉峰塔，位于玉泉山主峰，为八角七级仿木构楼阁式石塔，高47.7米，""玉峰塔影""为十六景之一;华藏塔，为八角七级密檐式汉白玉石塔;澄照关，关上雉堞相连，高逾6米;楞伽洞，洞中大量清代密宗摩崖造像，艺术价值极高。 至明代正统年间，明英宗在此建上、下华严寺，及金山寺、崇真观、望湖亭等建筑。清康熙十九年(1680年)将玉泉山辟为行宫，名“澄心园”，康熙三十一年(1692年)改名为“静明园”。乾隆十五年(1750年)再次大加修葺，增建了玉峰塔等景观并命名了“静明园十六景”。其中“玉峰塔影”“裂帛湖光”“玉泉趵突”",https://r1.visitbeijing.com.cn/vbj-s/2016/0712/20160712031955451.jpg,暂无,,开放时间：不对外开放,39.995466,116.243466,https://s.visitbeijing.com.cn/attraction/119057
黑龙潭龙王庙,从颐和园往西，沿京密引水渠边的温颐公路前行，过了冷泉村，就进入了温泉镇的地界。顺着宽阔的公路，迎面便见一座绿树葱茏的小山，名为画眉山，山顶一座红墙黄瓦、金碧辉煌的庙宇赫然映入眼帘。这就是远近闻名的黑龙潭龙王庙。据《帝京景物略》记载，“黑龙潭在金山口北，依岗有龙王庙，碧殿丹垣，廊前为潭，土人云有黑龙潜其中，故名黑龙潭。”当地人相传黑龙是东海龙王的儿子，有一年它外出归来，发现自己栖身的龙潭被一条白龙霸占，这白龙经常幻化成白衣秀士为非作歹，伤害百姓，富有正义感的黑龙与白龙在半空中展开殊死拼杀，最终将白龙摔死在画眉山上，黑龙得以重返黑龙潭。传说画眉山上一块大石头至今还留有深深的沟槽，被当地父老称为“摔龙石”。,https://r1.visitbeijing.com.cn/vbj-s/2015/0909/20150909043920486.jpg,,,,40.009809,116.203093,https://s.visitbeijing.com.cn/attraction/118424
白家疃怡贤王祠,"白家疃村是温泉地区见于历史记载较早的村子。从京城翻过红山口去往温泉、南口、北安河、妙峰山，白家疃是必经之地。白家疃村沿三柱香、黄道岭、半天云岭北麓东西延伸，村落狭而长，三里长街从村中而过，街两边布满商铺小店，往来行人不绝，是当地一个交通和商业的中心。
　　据传说，白家疃原名白纸滩。多年以前，村子里有一个世代以剪纸谋生的艺人名叫张忠，手艺精巧，远近闻名，因而村名叫作白纸疃，时间久了就被叫成白家疃。另一种说法是，早期这里的人们以制做盔甲为生，将制作出的盔甲摆出来供人观赏选用，又叫作摆甲疃。
　　至于从什么年代改为现在的名字，还无有考证。但我们从明代文献的记载中已见到有白家疃的记载。",https://r1.visitbeijing.com.cn/vbj-s/2015/0909/20150909041901370.jpg,,,,40.071342,116.192889,https://s.visitbeijing.com.cn/attraction/118423
北京上庄纳兰性德史迹陈列馆,北京上庄纳兰性德史迹陈列馆坐落在海淀区上庄镇翠湖水乡旅游渡假区内，占地面积22亩。建筑风格为砖木结构仿清四合院格局，重檐彩绘，回廊琐窗，具有浓厚的传统园林风格。纳兰性德史迹陈列馆是一家专题史迹陈列馆，集文物收藏、学术研究和社会教育功能为一体，同时还具备集休闲、娱乐和餐饮为辅助和综合功能，为顾客提供服务。纳兰性德生前曾在上庄生活、居住，死后就埋葬在这里。他的父亲明珠在清代康熙年间，任武英殿大学士达十年之久。纳兰性德身为红楼朱邸中贵公子，却品行高洁，勤奋好学，有多种著作传世。他是拥有读者最多、影响力最大的清代词人。馆内以大量的历史文献资料、实物全面展示了纳兰性德的生平与创作，反映了近百年来纳兰研究的各方面学术状况，展览力求学术性、观赏性和地方特点的统一。纳兰性德史迹陈列馆毗邻几百亩的翠湖水面，这里环境优美，空气清新，景色怡人。是人们远离喧闹的都市，休闲、渡假、观光的好地方。,https://r1.visitbeijing.com.cn/vbj-s/2013/0329/20130329015307897.jpg,010-80713599,,,40.106348,116.19786,https://s.visitbeijing.com.cn/attraction/118163
